index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
21899,59,retired,divorced,secondary,no,2651,no,no,telephone,31,jul,258,2,-1,0,unknown,no,2024-07-01
21905,57,retired,married,secondary,no,1354,no,no,cellular,31,jul,131,9,-1,0,unknown,no,2024-07-01
21922,54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,no,2024-07-01
21928,45,blue-collar,married,primary,no,-455,yes,yes,cellular,31,jul,161,2,-1,0,unknown,no,2024-07-01
21930,42,unemployed,single,secondary,no,714,no,no,cellular,31,jul,145,4,-1,0,unknown,no,2024-07-01
21946,56,retired,married,secondary,no,0,no,no,cellular,2,jun,71,3,-1,0,unknown,no,2024-06-01
21948,47,management,married,tertiary,no,2261,no,no,cellular,31,jul,87,2,-1,0,unknown,no,2024-07-01
21950,50,blue-collar,married,secondary,no,1553,yes,no,cellular,31,jul,53,2,-1,0,unknown,no,2024-07-01
21954,40,blue-collar,married,secondary,no,1954,no,no,cellular,31,jul,1107,2,-1,0,unknown,yes,2024-07-01
21962,48,management,single,tertiary,no,648,yes,no,cellular,31,jul,462,2,-1,0,unknown,no,2024-07-01
21963,48,management,single,tertiary,no,648,yes,no,cellular,18,nov,290,1,110,2,failure,no,2024-11-01
21969,39,management,single,tertiary,no,2258,yes,no,cellular,31,jul,255,2,-1,0,unknown,no,2024-07-01
21979,50,services,married,secondary,yes,0,no,no,telephone,31,jul,35,9,-1,0,unknown,no,2024-07-01
21980,42,blue-collar,married,primary,no,517,yes,no,cellular,31,jul,101,7,-1,0,unknown,no,2024-07-01
21983,57,management,married,primary,no,80,no,yes,cellular,31,jul,158,7,-1,0,unknown,no,2024-07-01
21992,35,management,married,tertiary,no,2801,yes,no,cellular,31,jul,184,2,-1,0,unknown,no,2024-07-01
21994,46,blue-collar,married,primary,no,333,yes,no,cellular,31,jul,284,4,-1,0,unknown,no,2024-07-01
21995,37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187,2,-1,0,unknown,no,2024-07-01
21997,53,management,married,tertiary,no,3366,no,no,telephone,20,nov,278,6,112,2,failure,no,2024-11-01
21999,33,entrepreneur,single,tertiary,no,99,no,yes,cellular,31,jul,192,3,-1,0,unknown,no,2024-07-01
22010,49,entrepreneur,divorced,primary,yes,-736,no,no,cellular,31,jul,305,6,-1,0,unknown,no,2024-07-01
22011,46,management,married,tertiary,no,466,yes,no,cellular,31,jul,109,8,-1,0,unknown,no,2024-07-01
22012,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,no,2024-07-01
22015,46,services,married,secondary,no,375,no,no,telephone,31,jul,172,6,-1,0,unknown,no,2024-07-01
22021,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no,2024-08-01
22027,31,blue-collar,married,secondary,no,1030,yes,no,cellular,31,jul,180,5,-1,0,unknown,no,2024-07-01
22029,34,services,married,secondary,no,27,yes,yes,cellular,31,jul,249,3,-1,0,unknown,no,2024-07-01
22039,42,self-employed,married,secondary,no,3211,no,no,cellular,31,jul,180,1,-1,0,unknown,no,2024-07-01
22051,40,technician,married,tertiary,yes,-2827,yes,yes,cellular,31,jul,843,1,-1,0,unknown,no,2024-07-01
22052,41,management,married,tertiary,yes,-1176,yes,yes,cellular,31,jul,81,1,-1,0,unknown,no,2024-07-01
22057,56,retired,married,secondary,no,728,no,no,cellular,18,nov,163,2,110,15,failure,no,2024-11-01
22059,55,services,divorced,secondary,no,-555,yes,no,cellular,31,jul,81,3,-1,0,unknown,no,2024-07-01
22064,56,blue-collar,married,secondary,no,1362,no,no,telephone,31,jul,345,1,-1,0,unknown,no,2024-07-01
22066,44,blue-collar,married,unknown,no,879,no,no,telephone,31,jul,28,1,-1,0,unknown,no,2024-07-01
22075,49,management,married,tertiary,no,413,no,yes,cellular,31,jul,196,4,-1,0,unknown,no,2024-07-01
22079,55,technician,married,tertiary,no,804,no,no,cellular,31,jul,245,5,-1,0,unknown,no,2024-07-01
22081,37,entrepreneur,single,tertiary,no,65,no,no,cellular,21,nov,20,10,113,4,failure,no,2024-11-01
22083,32,management,married,tertiary,no,3,yes,no,cellular,31,jul,22,27,-1,0,unknown,no,2024-07-01
22102,25,management,married,tertiary,no,0,yes,no,cellular,31,jul,20,31,-1,0,unknown,no,2024-07-01
22122,53,retired,married,tertiary,no,-22,yes,no,cellular,31,jul,20,3,-1,0,unknown,no,2024-07-01
22125,40,management,single,tertiary,no,0,no,no,cellular,31,jul,162,5,-1,0,unknown,no,2024-07-01
22135,45,management,married,tertiary,no,7154,yes,no,cellular,19,nov,93,3,111,3,failure,no,2024-11-01
22141,53,services,married,secondary,no,514,yes,no,cellular,31,jul,10,3,-1,0,unknown,no,2024-07-01
22142,47,management,married,tertiary,no,1493,no,no,cellular,31,jul,89,5,-1,0,unknown,no,2024-07-01
22143,46,management,married,unknown,no,876,yes,no,cellular,31,jul,11,3,-1,0,unknown,no,2024-07-01
22147,49,technician,divorced,secondary,no,2677,yes,yes,cellular,31,jul,67,3,-1,0,unknown,no,2024-07-01
22153,34,management,married,tertiary,no,714,yes,no,cellular,21,nov,328,4,113,27,failure,no,2024-11-01
22180,49,management,married,tertiary,no,403,no,no,cellular,31,jul,255,2,-1,0,unknown,no,2024-07-01
22182,51,management,married,tertiary,no,1990,no,no,telephone,31,jul,251,5,-1,0,unknown,no,2024-07-01
22187,41,management,married,tertiary,no,-499,no,no,cellular,31,jul,21,17,-1,0,unknown,no,2024-07-01
22199,35,management,single,tertiary,no,66,no,no,cellular,31,jul,213,3,-1,0,unknown,no,2024-07-01
22229,35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown,no,2024-07-01
22249,54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown,no,2024-07-01
22253,59,admin.,married,secondary,no,4196,no,no,telephone,31,jul,10,2,-1,0,unknown,no,2024-07-01
22255,57,technician,divorced,tertiary,no,0,yes,no,cellular,31,jul,24,16,-1,0,unknown,no,2024-07-01
22257,32,services,married,primary,no,-109,yes,no,cellular,31,jul,77,5,-1,0,unknown,no,2024-07-01
22262,38,management,single,tertiary,no,1515,yes,no,telephone,31,jul,42,5,-1,0,unknown,no,2024-07-01
22270,43,management,single,primary,yes,-39,yes,no,cellular,31,jul,9,23,-1,0,unknown,no,2024-07-01
22273,42,management,married,secondary,no,372,yes,no,telephone,31,jul,130,8,-1,0,unknown,no,2024-07-01
22274,43,services,married,secondary,no,642,no,no,cellular,31,jul,644,2,-1,0,unknown,no,2024-07-01
22288,33,blue-collar,married,primary,no,2064,yes,no,cellular,31,jul,18,15,-1,0,unknown,no,2024-07-01
22291,54,management,married,tertiary,no,1197,yes,yes,cellular,31,jul,11,5,-1,0,unknown,no,2024-07-01
22301,54,management,married,unknown,no,24,no,no,cellular,31,jul,12,10,-1,0,unknown,no,2024-07-01
22305,36,management,married,tertiary,no,1594,yes,no,cellular,31,jul,544,5,-1,0,unknown,no,2024-07-01
22319,58,unemployed,married,primary,no,1183,no,no,cellular,31,jul,1721,5,-1,0,unknown,yes,2024-07-01
22325,56,blue-collar,married,primary,no,2163,no,no,telephone,31,jul,31,3,-1,0,unknown,no,2024-07-01
22326,50,self-employed,married,secondary,no,4440,no,yes,cellular,31,jul,12,3,-1,0,unknown,no,2024-07-01
22327,26,admin.,single,secondary,no,-14,no,no,cellular,31,jul,9,31,-1,0,unknown,no,2024-07-01
22328,35,technician,married,secondary,no,-215,no,yes,cellular,31,jul,57,34,-1,0,unknown,no,2024-07-01
22332,48,blue-collar,married,secondary,no,4259,no,no,cellular,31,jul,84,7,-1,0,unknown,no,2024-07-01
22333,36,blue-collar,married,secondary,no,1550,no,no,cellular,31,jul,17,3,-1,0,unknown,no,2024-07-01
22336,37,blue-collar,married,secondary,no,2066,yes,yes,cellular,31,jul,34,5,-1,0,unknown,no,2024-07-01
22341,46,blue-collar,single,primary,no,259,no,yes,cellular,31,jul,652,7,-1,0,unknown,no,2024-07-01
22353,49,services,married,secondary,no,388,no,no,telephone,31,jul,1032,4,-1,0,unknown,yes,2024-07-01
22374,36,management,married,tertiary,no,3007,yes,no,cellular,4,aug,160,1,-1,0,unknown,no,2024-08-01
22405,45,management,divorced,secondary,no,1950,no,no,cellular,4,aug,498,1,-1,0,unknown,no,2024-08-01
22416,35,technician,single,tertiary,no,211,no,no,cellular,4,aug,53,1,-1,0,unknown,no,2024-08-01
22419,52,blue-collar,married,unknown,no,742,no,no,cellular,4,aug,629,1,-1,0,unknown,no,2024-08-01
22424,48,admin.,married,secondary,no,2262,no,no,cellular,4,aug,70,1,-1,0,unknown,no,2024-08-01
22425,50,management,married,tertiary,yes,37,no,no,cellular,4,aug,869,1,-1,0,unknown,no,2024-08-01
22426,55,self-employed,married,secondary,no,181,no,no,cellular,4,aug,68,1,-1,0,unknown,no,2024-08-01
22438,46,blue-collar,married,primary,no,783,yes,no,cellular,4,aug,73,1,-1,0,unknown,no,2024-08-01
22443,49,blue-collar,married,secondary,no,3348,no,no,cellular,4,aug,144,1,-1,0,unknown,no,2024-08-01
22446,57,housemaid,married,tertiary,no,3,no,no,cellular,4,aug,142,2,-1,0,unknown,no,2024-08-01
22447,37,management,married,tertiary,no,355,no,no,cellular,4,aug,340,1,-1,0,unknown,no,2024-08-01
22459,45,self-employed,married,secondary,no,1051,no,no,cellular,4,aug,96,1,-1,0,unknown,no,2024-08-01
22461,49,blue-collar,married,primary,no,364,no,no,cellular,4,aug,134,1,-1,0,unknown,no,2024-08-01
22467,30,management,single,tertiary,no,835,yes,no,cellular,4,aug,81,1,-1,0,unknown,no,2024-08-01
22479,46,blue-collar,married,primary,no,809,no,no,cellular,4,aug,160,1,-1,0,unknown,no,2024-08-01
22482,50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,unknown,no,2024-08-01
22485,58,retired,married,primary,no,0,no,no,cellular,4,aug,506,1,-1,0,unknown,no,2024-08-01
22486,58,retired,married,primary,no,0,no,no,cellular,11,aug,566,2,-1,0,unknown,no,2024-08-01
22505,50,technician,married,tertiary,no,133,no,no,cellular,4,aug,155,1,-1,0,unknown,no,2024-08-01
22511,47,unemployed,married,secondary,no,123,no,no,cellular,4,aug,653,2,-1,0,unknown,no,2024-08-01
22512,54,blue-collar,married,secondary,no,537,no,no,cellular,4,aug,226,1,-1,0,unknown,no,2024-08-01
22522,41,management,single,tertiary,no,4477,no,no,cellular,4,aug,357,2,-1,0,unknown,no,2024-08-01
22527,52,management,married,tertiary,no,809,no,no,cellular,4,aug,121,1,-1,0,unknown,no,2024-08-01
22529,45,management,married,secondary,no,315,yes,no,cellular,4,aug,154,2,-1,0,unknown,no,2024-08-01
22533,40,technician,married,secondary,no,4,yes,yes,cellular,4,aug,135,3,-1,0,unknown,no,2024-08-01
22545,54,services,married,secondary,no,770,no,no,cellular,4,aug,151,1,-1,0,unknown,no,2024-08-01
22547,58,admin.,married,secondary,no,1686,no,no,cellular,4,aug,110,2,-1,0,unknown,no,2024-08-01
22550,39,technician,married,secondary,no,0,no,no,cellular,20,aug,327,3,-1,0,unknown,no,2024-08-01
22553,54,retired,married,secondary,no,763,no,no,cellular,4,aug,389,2,-1,0,unknown,no,2024-08-01
22556,47,entrepreneur,married,secondary,no,318,no,no,cellular,4,aug,299,2,-1,0,unknown,no,2024-08-01
22566,54,blue-collar,married,unknown,no,191,no,no,cellular,4,aug,753,2,-1,0,unknown,no,2024-08-01
22574,43,technician,married,tertiary,no,0,no,no,cellular,3,feb,132,1,-1,0,unknown,no,2024-02-01
22575,46,admin.,married,secondary,no,547,no,yes,cellular,4,aug,114,2,-1,0,unknown,no,2024-08-01
22576,60,self-employed,married,secondary,no,546,no,no,cellular,4,aug,428,2,-1,0,unknown,no,2024-08-01
22578,37,self-employed,single,tertiary,no,676,no,no,cellular,5,aug,133,2,-1,0,unknown,no,2024-08-01
22580,60,management,divorced,secondary,no,0,no,no,cellular,5,aug,603,3,-1,0,unknown,yes,2024-08-01
22581,46,management,married,tertiary,no,1720,no,no,cellular,5,aug,250,2,-1,0,unknown,no,2024-08-01
22586,54,blue-collar,married,secondary,no,448,yes,yes,cellular,5,aug,98,1,-1,0,unknown,no,2024-08-01
22590,42,technician,married,secondary,no,534,no,no,cellular,5,aug,314,1,-1,0,unknown,no,2024-08-01
22593,60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,-1,0,unknown,no,2024-08-01
22595,59,retired,married,secondary,no,12438,no,no,cellular,5,aug,91,1,-1,0,unknown,no,2024-08-01
22604,56,blue-collar,married,secondary,no,276,no,no,cellular,5,aug,269,1,-1,0,unknown,no,2024-08-01
22606,50,technician,married,secondary,no,805,no,no,cellular,5,aug,148,1,-1,0,unknown,no,2024-08-01
22607,43,housemaid,married,primary,no,1283,no,no,cellular,5,aug,448,1,-1,0,unknown,no,2024-08-01
22616,55,services,married,secondary,no,76,no,no,cellular,5,aug,356,1,-1,0,unknown,no,2024-08-01
22626,33,management,married,tertiary,no,679,no,no,cellular,5,aug,1109,2,-1,0,unknown,yes,2024-08-01
22628,46,management,divorced,tertiary,no,3,yes,yes,cellular,5,aug,328,1,-1,0,unknown,no,2024-08-01
22637,46,admin.,married,secondary,no,0,no,no,cellular,5,aug,109,1,-1,0,unknown,no,2024-08-01
22638,53,admin.,married,tertiary,no,5094,no,no,cellular,5,aug,114,1,-1,0,unknown,no,2024-08-01
22644,34,management,married,tertiary,no,697,no,no,cellular,5,aug,166,1,-1,0,unknown,no,2024-08-01
22645,58,unknown,married,unknown,no,1547,no,no,telephone,5,aug,1186,4,-1,0,unknown,yes,2024-08-01
22651,53,admin.,married,secondary,no,257,no,no,cellular,5,aug,222,1,-1,0,unknown,no,2024-08-01
22656,33,technician,single,tertiary,no,0,no,no,cellular,22,aug,135,3,-1,0,unknown,no,2024-08-01
22661,32,management,married,tertiary,no,1028,no,no,cellular,5,aug,183,1,-1,0,unknown,no,2024-08-01
22664,43,technician,married,secondary,no,629,no,no,cellular,5,aug,196,1,-1,0,unknown,no,2024-08-01
22666,34,blue-collar,single,tertiary,no,42,no,no,cellular,5,aug,297,1,-1,0,unknown,no,2024-08-01
22667,59,retired,married,primary,yes,-1,no,no,cellular,5,aug,229,2,-1,0,unknown,no,2024-08-01
22670,56,retired,married,secondary,no,364,no,no,cellular,5,aug,105,1,-1,0,unknown,no,2024-08-01
22671,57,housemaid,married,primary,no,1142,no,no,cellular,5,aug,238,2,-1,0,unknown,no,2024-08-01
22672,49,management,married,tertiary,no,2139,no,no,cellular,5,aug,278,1,-1,0,unknown,no,2024-08-01
22673,55,blue-collar,married,secondary,no,5443,no,yes,cellular,5,aug,264,2,-1,0,unknown,no,2024-08-01
22698,45,blue-collar,married,primary,no,678,no,no,cellular,5,aug,104,3,-1,0,unknown,no,2024-08-01
22699,47,admin.,married,secondary,no,718,yes,yes,cellular,5,aug,195,2,-1,0,unknown,no,2024-08-01
22701,45,management,divorced,tertiary,no,335,no,no,cellular,5,aug,297,1,-1,0,unknown,no,2024-08-01
22703,51,admin.,married,secondary,no,227,no,no,cellular,5,aug,231,1,-1,0,unknown,no,2024-08-01
22706,58,retired,married,secondary,no,571,no,no,cellular,5,aug,54,3,-1,0,unknown,no,2024-08-01
22712,43,services,married,secondary,no,2126,no,no,cellular,5,aug,92,2,-1,0,unknown,no,2024-08-01
22713,53,technician,married,secondary,no,879,no,no,cellular,5,aug,176,1,-1,0,unknown,no,2024-08-01
22714,50,admin.,married,secondary,no,350,no,no,cellular,5,aug,66,2,-1,0,unknown,no,2024-08-01
22724,47,housemaid,married,primary,no,32,no,no,cellular,5,aug,231,2,-1,0,unknown,no,2024-08-01
22726,51,blue-collar,married,secondary,no,717,no,no,cellular,5,aug,141,2,-1,0,unknown,no,2024-08-01
22744,38,technician,married,tertiary,no,202,no,no,cellular,5,aug,1311,2,-1,0,unknown,yes,2024-08-01
22747,43,technician,divorced,secondary,no,-36,yes,no,cellular,5,aug,292,1,-1,0,unknown,no,2024-08-01
22757,31,management,single,tertiary,no,155,yes,no,cellular,5,aug,291,1,-1,0,unknown,no,2024-08-01
22768,45,services,married,primary,no,323,no,no,cellular,5,aug,197,1,-1,0,unknown,no,2024-08-01
22774,49,technician,married,tertiary,no,3726,no,no,cellular,5,aug,875,2,-1,0,unknown,yes,2024-08-01
22776,49,admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,unknown,no,2024-08-01
22780,39,management,married,tertiary,no,8195,no,no,cellular,5,aug,121,3,-1,0,unknown,no,2024-08-01
22802,49,services,married,primary,no,468,no,no,cellular,5,aug,608,2,-1,0,unknown,no,2024-08-01
22805,51,management,divorced,tertiary,no,1028,no,no,cellular,5,aug,178,4,-1,0,unknown,no,2024-08-01
22806,31,management,single,tertiary,no,1377,no,no,cellular,5,aug,371,2,-1,0,unknown,no,2024-08-01
22819,31,technician,married,secondary,no,7,no,no,telephone,6,aug,116,6,-1,0,unknown,no,2024-08-01
22821,51,admin.,married,secondary,no,-267,no,yes,cellular,6,aug,91,4,-1,0,unknown,no,2024-08-01
22826,33,self-employed,married,primary,no,0,no,no,cellular,6,aug,139,8,-1,0,unknown,no,2024-08-01
22828,42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,66,7,-1,0,unknown,no,2024-08-01
22830,50,technician,single,secondary,no,330,no,no,cellular,6,aug,376,3,-1,0,unknown,no,2024-08-01
22838,33,unknown,married,secondary,no,2727,no,no,cellular,6,aug,205,3,-1,0,unknown,no,2024-08-01
22839,45,blue-collar,married,unknown,no,3114,no,no,cellular,6,aug,192,2,-1,0,unknown,no,2024-08-01
22840,58,services,married,secondary,no,688,no,no,cellular,6,aug,152,2,-1,0,unknown,no,2024-08-01
22858,57,services,married,primary,no,53,no,no,cellular,6,aug,86,2,-1,0,unknown,no,2024-08-01
22859,43,self-employed,married,secondary,no,5704,yes,no,cellular,6,aug,139,2,-1,0,unknown,no,2024-08-01
22860,43,self-employed,married,secondary,no,5704,yes,no,cellular,20,nov,154,3,106,2,failure,no,2024-11-01
22867,30,self-employed,single,tertiary,no,1495,no,no,cellular,6,aug,898,2,-1,0,unknown,no,2024-08-01
22868,34,management,single,tertiary,no,681,no,no,cellular,6,aug,637,2,-1,0,unknown,yes,2024-08-01
22876,38,management,married,tertiary,no,184,no,no,cellular,10,feb,64,2,188,2,failure,no,2024-02-01
22888,36,management,married,tertiary,no,163,no,no,cellular,6,aug,311,2,-1,0,unknown,no,2024-08-01
22894,33,management,single,secondary,no,2915,no,no,cellular,6,aug,126,2,-1,0,unknown,no,2024-08-01
22901,36,management,divorced,tertiary,yes,36,no,no,cellular,6,aug,836,4,-1,0,unknown,yes,2024-08-01
22904,50,management,divorced,secondary,no,535,no,no,cellular,6,aug,102,2,-1,0,unknown,no,2024-08-01
22905,31,technician,married,tertiary,no,338,no,no,cellular,6,aug,184,2,-1,0,unknown,no,2024-08-01
22925,35,technician,married,tertiary,no,118,no,no,cellular,6,aug,358,2,-1,0,unknown,no,2024-08-01
22929,45,management,single,secondary,no,142,no,yes,cellular,6,aug,99,4,-1,0,unknown,no,2024-08-01
22931,43,self-employed,married,primary,yes,385,no,no,cellular,6,aug,359,2,-1,0,unknown,no,2024-08-01
22932,44,self-employed,married,secondary,no,313,no,no,cellular,6,aug,211,4,-1,0,unknown,no,2024-08-01
22935,59,housemaid,married,primary,no,96,no,no,cellular,6,aug,88,2,-1,0,unknown,no,2024-08-01
22940,42,management,married,tertiary,no,24780,no,no,cellular,6,aug,184,2,-1,0,unknown,no,2024-08-01
22954,45,blue-collar,married,secondary,no,333,no,yes,cellular,6,aug,166,2,-1,0,unknown,no,2024-08-01
22965,53,blue-collar,married,primary,no,1138,yes,no,cellular,6,aug,375,2,-1,0,unknown,no,2024-08-01
22996,30,management,married,tertiary,no,1119,no,no,cellular,6,aug,199,7,-1,0,unknown,no,2024-08-01
22997,41,management,married,secondary,no,501,no,no,cellular,6,aug,150,4,-1,0,unknown,no,2024-08-01
23000,41,technician,married,secondary,no,55,yes,no,cellular,6,aug,185,4,-1,0,unknown,no,2024-08-01
23005,39,unknown,married,primary,no,6999,no,no,cellular,6,aug,111,2,-1,0,unknown,no,2024-08-01
23006,60,management,divorced,secondary,no,151,no,no,cellular,6,aug,160,4,-1,0,unknown,no,2024-08-01
23012,48,management,divorced,tertiary,no,174,no,no,cellular,6,aug,290,2,-1,0,unknown,no,2024-08-01
23015,47,technician,married,secondary,no,3973,no,no,cellular,6,aug,732,2,-1,0,unknown,no,2024-08-01
23020,30,management,married,tertiary,no,1403,no,no,cellular,6,aug,136,4,-1,0,unknown,no,2024-08-01
23037,46,technician,single,tertiary,no,3133,no,no,cellular,6,aug,411,3,-1,0,unknown,no,2024-08-01
23038,49,management,married,tertiary,no,322,no,no,cellular,6,aug,72,4,-1,0,unknown,no,2024-08-01
23041,48,blue-collar,married,primary,no,783,no,yes,cellular,6,aug,90,2,-1,0,unknown,no,2024-08-01
